"subject","body","label"
"business/investment proposal classified deal",">from mamou mouna mbulu coordinator of the northern states programmes subject: business/investment proposal classified deal,  dear  sir,  i am mamou mouna mbulu,bank personnel of the above mentioned bank annexe. i got your contact from a very confidential source and i wish to maitain  this confidentiality. actually,i decided to send you this proposal directly.for your appraisal on  bussiness proposition for you & for our overall mutual interest. i am currently the coordinator on technical cooperation and procurement  officer to the  bank of african development and the african funds  development.projects/contract awards. i need your assurance to help conclude a very good transaction wish i feel  you will be very much interested business i am currently in need of a foreign partner to assist me to be the  beneficiary of the total sum of $5,200.000 usd. the money was deposited with biao bank in abidjan by the late general guie  that was assasinated during the last recent failed coup de etat that  happened in ivory coast. he made me the depositor but i can not withdraw this money myself. so right now, i wsih to resign which is must if i secure you affirmative  assurance to be able to front for me as my foreign business partner to act  as the beneficiary of this money . i have already transfer this money from biao to another bank called bicici  in burkina faso which is now programmed for onward transfer to any name  which i shall submit to the bank as the beneficiary of this fund. this is strictly confidential and only between me and you alone. i shall send to you the check as soon as i am able to recieve your  favourable response right away. please this is not a scam as you may think, just remove doubt. this is real a bank account in any part of the world,which you will provide to facilitate  the transfer of this money to you as the beneficiary. the money will be paid into your account for us to share in the ratio of 60%  for me , 30% for you and 10% for expencies .there is no risk at all as  my  position will do the paperwork for this transaction as the branch manager guarantees the successful execution of this transaction.if you are interested,please reply immediately via this private email address and also forward to me your  telephone number and fax number for easy communication. upon your response,i shall then provide you with more details and relevant documents that will help you understand.please observe utmost  confidentiality,and be rest assured that this would be most profitable for both of us because i shall require your assistance to invest my share in your country. awaiting your urgent reply via this email above,please save me the anxiety  of endless waiting. god bless you. mamou mouna mbulu  adb bank plc  _________________________________________________________________ msn hotmail : crez votre adresse e-mail gratuite &  vie !  http://www.msn.fr/newhotmail/default.asp?ath=f","1"
"from mr abdullazeez (business proposal)","from mr abdul lazeez standard trust bank of benin republic of benin.  west africa.   dear friend   i am mr abdul lazeez, the director in charge of auditing and accounting section of standard trust bank of benin cotonou republic of benin in west africa with due respect and regard. i have decided to contact you on a business transaction that will be very beneficial to both of us at the end of the transaction .    during our investigation and auditing in this bank,my department came across a very huge sum of money belonging to a deceased person who died in (beirut-bound charter jet) plane crash on the 25th december 2003 here in cotonou (replublic of benin) and since his untimely death the funds has been dormant in his account with this bank without any claim of the fund in our custody either from his family or relation before our discovery to this development.you shall read more news about the crash on visiting this site which i got during my investigation; (http://www.cnn.com/2003/world/africa/12/26/benin.crash/index.html).  although personally, i keep this information secret within myself and partners to enable the whole plans and idea be profitable and successful during the time of execution. the said amount was us$24.1m(twenty four million one hundred thousand united states dollars).  as it may interest you to know, i got your impressive information through a friends who works with the ministry of information here in cotonou-benin.    it is him who recommended your person to me to be viable and capable to champion a business of such magnitude without any problem .meanwhile all the whole arrangement to put claim over this fund as the bonafide next of kin to the deceased,get the required approval and transfer this money to a foreign account has been put in place and directives and needed information will be relayed to you as soon as you indicate your interest and willingness to assist us and also benefit yourself to this great business opportunity.    in fact i could have done this deal alone but because of my position in this country as a civil servant,we are not allowed to operate a foreign account and would eventually raise an eye brow on my side during the time of transfer because i work in this bank. this is the actual reason why it will require a second party or fellow who will forward claims as the next of kin to the bank and also present a foreign account where he will need the money to be re-transferred into on his request as it may be after due verification and clarification by the correspondent branch of the bank where the whole money will be remitted from to your own designated bank account.    may i at this point emphasize that this transaction is 100% risk free as i have made arrangements for a successful arrangement as an insider of the bank before contacting you. on smooth conclusion of this transaction, you will be entitled to 30% of the total sum as gratification, while 10% will be set aside to take care of expenses that may arise during the time of transfer and also telephone bills, while 60% will be for me and my partners.    please, you have been adviced to keep this a top secret as we are still in service and intend to retire from service after we conclude this deal with you.    i will be monitoring the whole situation here in this bank until you confirm the money in your account and ask us to come down to your country for subsequent sharing of the fund according to percentages previously indicated and further investment, either in your country or any country you advice us to invest in.    all other necessary information will be sent to you on your acceptance to champion this transaction with me.    i suggest you get back to me as soon as possible on my personal email address stating your wish in this deal.  yours faithfully,  mr abdul lazeez reply to:mrabdullazeez@hotmail.com","1"
"from:- mrs hellen p. anyanwu seeking your help.","from:- mrs hellen p. anyanwu. johannesburg south africa.   dear sir/madam,  i am writing to you out of a painful heart and situation, which our  president has caused us the farmers. i know   you may be surprised to receive this letter from me since you do not know me personally. i am hellen p. anyanwu the wife of mr. evans peterson  anyanwu, who was recently murdered in the land dispute in zimbabwe.   i got your contact through network online hence decided to write to you. before the death of my husband, he was the onwer of (anyanwu industries pty ltd) in zimbabwe a company which specialize in agriculture and the supply of agricultural equipments. before his murder  had taken me to south africa to deposit the sum of usd$15. million (fifteen million   united states dollars) in one of the private security companies, as if he foresaw  the looming danger in zimbabwe. this money was deposited in a box as to avoid more demurrage from the security company. this amount was meant for the purchase of new machines and chemicals for the farms and establishment of a new farm in swaziland a small country  near zimbabwe here.   this land problem came when zimbabwe president mr. robert mugabe introduced a new land act reform, which wholly affected the rich white farmers and some few black farmers. this resulted to killing and mob action by zimbabwean war veterans and some lunatics in the society. in fact, a lot of people were killed because of this land reform act for which my husband was one of the victims.  it is against this background that my family and i who are currently staying in south africa decided to transfer my husband money to a  foreign country since the law of south africa prohibits refugees to open any bank account or to be involved in any financial transaction throughout the territorial zones of south africa.  as his wife, i am saddled with the responsibility of seeking for a  genuine foreign account where this money could be transferred into without the knowledge of my government who are bent on my family, or i can arrange with the security company to send the money as a consignment to their sister company in your country for you to go there and sign it out.  i must also let you know that this transaction is 100% risk free. if  you accept to assist me and my family then the lawyer or consultant will help me and you in opening a non resident account in your name   which will aid us in transferring the money into any account you will nominate overseas or you provide your address were the security company can ship it as a consignment to you.   this money i intend to use for investment and growth in your country. i have two options; firstly you can choose to have certain percentage of the money for nominating your account for this transaction, or you can go into partnership with me for proper profitable investment of this money in your country. whichever the option you want, feel free to notify me. i have also mapped out 5% of this money for all kinds of expenses we might incur in the   process of this transaction.  if you do not prefer a partnership, i am willing to give you 25% of the  total money while remaining 70% will remain for my family and me. if  you are really capable and willing to assist me, please contact me immediately with the above telephone number with which i have sent you this message.finally, please treat this matter as urgent as possible. i am in dire need to leave this country with my family soonest.  thanks for your mutual co-operation.  i expect your soonest response.  best regards, mrs. hellen anyanwu. please send your response to (hellenpeterson@gmail.com) (for the family).","1"
"private & confidential.","hello,  my name is mrs. catherine o�connor. i trained and work as an external auditor for the international financial services ltd for anglo irish bank. working as part of a bigger team that covers the entire republic of ireland region. i have taken pains to find your contact through personal endeavours.  on routine audit check last month, i discovered some investment accounts that has been dormant for the last twelve(12) years. all the accounts belonging to a single holder with monies totalling a little above ($17.1 million united states dollars) plus interest. banking regulation/legislation in ireland demand that i notify the fiscal authorities after a statutory time period of twelve years when dormant accounts of this type are called in by the monetary regulatory bodies. the above set of facts underscores my reason of writing and making the following proposal.  my investigations of the said account reveals that the investor died in 1993�the exact time the account was last operated, i can confirm with certainty that the said investor died interstate and no next�of�kin to his estate has been found or has come forward all these years.  i am of the settled conviction that using my insider leverage, i, working with you can secure the funds in the account for us instead of allowing it pass as an unclaimed funds into the coffers of the irish government. this is especially possible as you bear the same last name to the said investor, and can stand as his extended relative. this exactly is why i crave your participation and co-operation.  i have seized all relevant documents (legal and banking) that will facilitate our putting you forward as the claimant/beneficiary of the funds and ultimately transfer the money to any account nominated by you. of course you shall be handsomely rewarded for your part in this transaction as the people i am working with have agreed to allocate a 30% of the total funds for your efforts, less any expenses.  i shall however leave out the finer details of this transaction till i receive an affirmation of your desire to participate.  be assured that me and my colleagues are on top of the situation. there will be no risk involved whatsoever if you agree to come on board. needless to say, utmost confidentiality is of vital importance if we are to successfully reap the immense benefits of this transaction.  to maintain the level of security required to see this transaction come to a successful conclusion, i have intentionally left out the finer details.  to affirm your willingness and cooperation to my proposal please contact me through email, telephone/fax stating the followings for my confirmation:  (1) full name;  (2) telephone and fax number;  (3) postal address  (4) occupation;  (5) date of birth;  your prompt response will be highly appreciated.  thank you,  mrs. catherine o�connor  international financial services ltd, custom house plaza, block 4, floor 3, ifsc, dublin 1.  private/fax: +353 (01)6335764.  cathyocon_nor55ie@myway.com or  cathyocon_nor4@myway.com .","1"
"business inquiry","attn:the managing director/ the president. 16/07/2006. dear sir, i seeks to have business dealings with you and your companies, in capital investments for business dealings . i will look forward to your prompt response to enable us discuss and venture into a business coporation, conatact should be made via mail . email address (fredi@fastermail.com ). i will look forward to your prompt response and future business relationship. thanks mr.fred chima.","1"
"business proposal...","dear friend,  i am dr. morphil bako, regional manager of habib bank nigeria ltd and also the personal account officer of late mrs. stella obasanjo the wife of nigeria's residen(olusegunobasanjo) who died  last year 23rd of october 2005 in spain while trying to undergo medical surgery .  she made a fixed deposit in the bank since shebecame the first lady of federal republic of nigeria with us here.which is now lying in a dormant account portfolio. am searching for a trustworthy partner/ firm to assist in partnership in re-profiling funds over us$125,million to be specific. i will give the details, but in summary, the funds are coming via bank menatep.  this is a legitimate transaction. you will be paid 10% for your ""management fees"". if you are interested, please write back to me and provide me with your confidential telephone number, fax number andemail address and i will provide further details and instructions. please keep this confidential; we can't afford more plitical problems. finally, please note that this must be concluded within three weeks. please write back promptly.i will also suggest you visit these news sites on the internet to be better informed about this project. http://edition.cnn.com/2005/world/africa/10/23/obasanjo.obituary/index.html  best regards  dr.morphil bako","1"
"--urgent business proposal--","from: mr williams kabila tel/fax :+27-73-469-3435   sir,                             urgent business proposal  sorry for the surprise proposal, but excuse me,due to my despiration in seeking an urgent assistance. my name is williams kabila,younger brother to the late (drc)democratic republic of congo president laurent kabila.  shortly before his death he gave me the authority to go and release a box in a security company in south africa,where he  deposited the sum of us$31m(thirty one million united state dollars).  although the security company knows the content of the box as valuable document, i was able to secure the release with the authority of my brother. while waiting for the pilot of oneofairlines,contracted by my brother to fly the money back home to the drc,i heard of my brothers assasination.  as a result ,i redeposited the money in another security company in my name as banking document and i decided to wait and see if the new government headed by his son will search for the money,but  uptill now,nothing has been said about the money which means  it is not recorded, i was advised by a close friend to transfer this money out of south africa into a forign account as quickly as possible.while in search of a trusted forign partner,i got yourcontact through your trade mission.  please kindly assist me.in this regard .20%(percent)of the money is for your assistance. 5% (percent) is earmarked for any prepost expenses that may occur on both sides in the cause of transfer.the balance 75%percent is for me. meanwhile,i have applied for political asylum here in south africa,as i await your urgent assistance.  please, do contact me on my phone number above first before sending me an email on this email address (williamskabila_34@yahoo.co.in) if you are sincerely willing to  help me.  thanks and god bless in all your endevoures.  mr williams kabila.","1"
"confidential proposal.","from:mrs hassan.  attn:the managing director  before i proceed, may i humbly introduce myself to your goodself, my name is mrs. amina hassan, an iraqi refugee ,my husband was until recently, one of the personal aid to the president of iraq who was formerly overthrown out of power by american government .  prior to this last serious crisis that is still ravaging in my country,which recently led to misfortune of our government and my late husband position as the personal aid to the president, we were able to come over here in thailand ,we inherited the sum of us$11 million.the funds were originally gotten from my late husband proceeds. my late husband was able to safe guard the fund with a very good diplomatic contact from my country.  i have decided to contact you because i am interested in investing in your country which is investment friendly. please kindly guide and assist me in making the right investment since i am also interested in buying a residential property as i will be moving my family over there as soon as every thing regarding technical and logictics details is worked out and ascertained to our respective satisfaction. in view of your participation,i am ready to give you a good negotiable percentage for your assistance,or better still commit it into viable joint venture projects,be assured that you stand no risk of any kind as the funds belong to me and my only survived son. as soon as i get your consent, we will quickly move this fund to your country for investment .  i am here with my only surviving son musa, i strongly believe that associating with you to embark on this and other business ventures will derive a huge success here after, please include you private contact telephone number and private e-mail when replying.  yours sincerely.  mrs.amina hassan.","1"
"customer survey - get $40 reward !","customer survey - get $40 reward                                                                              > dear            chase valued customer ,                 > you have been chosen by the chase bank online department to                      take part in our quick and easy 5 question survey. in return                      we will credit $40 to your account . just for your time! > helping us better understand how our customers feel benefits                      everyone. with the information collected we can decide to                      direct a number of changes to improve an expand our online                      service. >the informations you provide us is all non-sensitive              and anonymous - no part of it is handed down to any third party.              > it will be stored in our secure database for maximum 7 days while we            process the results of this nationwide survey. we  ask you to spare two minutes of your online                  experience and take part in              our online survey. > this survey is only for the chase/jpmorgan/bank one/first usa customers .       >            to continue              please  click here.     equal            housing lender                              member fdic                                s   ©2006 jpmorgan chase & co","1"
"representative needed","6th floor, guangxing building,  466th nanshan road,xiamen 361006, china.   dear madam/sir, i am mr yan chan  lee, managing director of apex stone.     we are group or business men ,we manufacture and export our finnished product into the us and canada,product such  as,apexstone amoy marble & granite,is a xiamen,china based manufacturer  and exporter of worldwide marble , worldwide granite , china granite,  china marble , sand stone, travertine, limestone,we are searching for a representative that will help us in collection of  funds from our customer and making payment for our company due to language and distans problem. so we came up with the ideal of contacting you to be our representative  in the canada/america and europe,where we have so many customer that  are ordering for goods. subject to your satisfaction, you will be given the opportunity to negotiate your mode of which we will pay for your services as our  representative. please if you are interested forward to us your phone number/fax and your full contact addresses.  thanks in advance. managing director. yan chan  lee. please for the sake of confidentiality i would prefare you to reply me via my private email account;yanlee_chan@yahoo.co.uk   ___________________________________________________________________________ mail sent from webmail service at http://www.njbfaa.org","1"
"urgent response needed from you.","ben gorege chambers,  legal practitioner and public notary &  high court representative  1st floor, west wing teachers hall annex, education loop off barnes road accra ghana.   attn.sir/madam,   i am barrister ben gorege (san), the personal attorney to a foreign contractor,who owns a farmland here in ghana. on the 24th of april 2002, my client, a german nationality, late mrs susan hessen halzeinger, wife of a farmer engineer,engineer hessen halzeinger until his death three years ago in a ghastly motor accident with her adopted baby along sagamu expressway,accra,ghana. since then i have made several inquiries to several embassies to locate any of my clients extended relatives, this has also proved unsuccessful. after these several unsuccessful attempts, i decided to trace his relatives over the internet, to locate any member of his husabad family but of no avail. then i have to contact you to assist me in repatriating the money left behind by my client before they get confiscated or declared unserviceable by the bank where this huge deposits were lodged. particularly, the bank where the deceased had an account valued at about us$10.5million has issued me a notice to provide the next of kin,relatives so that the fund left will be transferred or have the account confiscated within the next twenty official working days. since i have been unsuccessful in locating the relatives for over 3 years now i seek your consent to present you as the next of kin to the deceased so that the proceeds of this account valued at us$10.5million can be paid to you and then you and i can share this money. 50% to me and 40% to you,while 10% should be for expenses or tax as your government may require. all i require is your honest and co-operation to enable us see this deal through. i guarantee that this will be executed under a legitimate arrangement that will protect you from any breach of the law. i will want you to send to me on your return email the following information for the transfer in your favour.  1, your full name  2, your contact address  3, your private phone, fax numbers for easy communicating for each others  4, your age and occupation  i await your kind response,please if you are interested and capable in  handling this deal with me, due reply only on my alternative email  address for security reasons.  (brbgorege_ga0101@yahoo.com) and note that the nurture of this deal needs a very top secrecy.   remain blessed,   barrister ben gorege","1"
"my name is edward garner","dear friend,    my name is edward garner; i am an artist with my wife  marcia garner, we own edmarcia art gallery in london (united kingdom) i  live in london united kingdom, with my son and 3 daughters,a cat, 3  dogs and the love of my life my wife marcia garner.  i have recently  added designing and creating artwork on the computer, i have been  selling my art for the last 4 years and have had my work featured on  trading cards, prints and in magazines, i have sold in galleries and to  private collectors from all around the world. i am always facing  serious difficulties when it comes to selling my art works to  americans; they are always offering to pay with money order, which is  difficult for me to cash here in london united kingdom.    i am looking  for a representative in the united states of america who will be  working for me as a part time worker and i will be willing to pay 10%  for every transaction, someone who would help me receive payments from  my customers in the states, i am working on setting up a branch in the  state, so for now i need a representative in the united states of  america who will be handling the payment aspect for our company.  these  payments are in money orders and they would come to you in your name if  you are willing to assist as a representative, so all you need do is  cash the money order, deduct your percentage and western union charges  then wire the rest back.    note: all charges of the western union  money  transfer will be deducted from the money, so you are rest  assured that  you would not spend a dime out of your personal money.   please send to me the listed information below: #your full name: #your  full home addres, #your age, #occupation # your marital status, and  your, direct contact telephone number,    thanks for your assistant and  god bless.    edward & marcia garner    director of edmarcia art gallery inc., london, united kingdom. tel: (011) 447 031 871 439.","1"
"i need your co-operation.","for your kind attention. kindly consider this offer and get back to me as soon as posible. i am a house boy to mr.schranner who died in a jet crash in the year 2000.the german national is running an estate/property business here in burkina faso.  he deposited the sum of 10.5 million dollars with a security company here in burkina faso.this amount will be exchanged for gold dust if he so wished.i want you to forward to me your name;your age;occupation;your address;your telephone number and your private e-mail address.i will introduce your name to the company director of the company where he deposited the funds as his foreign partner and investor abroad.you will contact the company with the information that i will give to you for the company to release and relocate the funds or gold dust to you in your destination.  you will invite me and give me a percentage of the money for me to start my own life.my master died along side with his wife and the only child together with the only son inlaw.get back to me for more details.all information concerning this deposit is with me.i will guide you through.  best regards. nasco haza.","1"
"((contact mrs linda))","from mrs linda kokori  abidjan ivory coast  telephone 0022507663185  attn.  my name is mrs.linda kokori  . i am a widow and a mother of a boy without a female  child. i know you will see my letter to you as anembarrassment considering the fact that we do not know ourselves. i plead with you to be patient with me and give me audience because i found myself in a situation that i dont have any option than to contact you,so that you can help me in this problem i found myself into, so i feel very pleased to contact you for your assistance and business relationship  for the investing in your country the sum of $18.3million usd which my late husband left with a bank here in abidjan before his death.  if your interested to help in the investment contact immediatly  i am hoping to hear from you. mrs linda kokori   ¡miles de amigos con tus mismas aficiones! http://www.latinchat.com","1"
"""my good will""","""my good will""  good day and god bless,  greetings to you in the name of god almighty. i am former mrs. memunat farouk hasan, now i am mrs. rebecca farouk hasan a widow to late farouk hasan muhammad.  i am an old woman; suffering from cancer. from all indications, my condition is really deteriorating and is quite obvious that i may not live long, because the cancer stage has gotten to a very severe stage. my late husband died in an air crash on the 31st october 1999 in an egyptian airline boeing 990 with other passengers on board. you can confirm this fact from the website which was aired by the bbc world news:(http://news.bbc.co.uk/1/hi/world/americas/502503.stm) and my only daughter died in bomb attack london.  my late husband was very wealthy and after his death, i inherited all his business and wealth. my personal physician told me that i may not live for so long and i am so scared about this. so, i now decided to divide part of this wealth, by contributing to the well being of less privileged people and handicapped in the society of world america, canada, africa, europe and asian countries.  this mission, who will no doubt be tasking had made me to recently relocate to africa where i live presently. i selected you for this purpose and prayed over it, i am willing to donate the sum of $7,300,000.00 million us dollars to you for the development of the well being of handicapped in the society and also as aids for the less privileged around your country, and i have map out $1,700.000.00 for your own personal use to help me for this work.   please note that, this fund is lying in a security bank. therefore immediate application for the transfer of the money in your name or your home. please, do not reply me if you have the intention of using this fund for personal use, than enhancement of the comfort of the handicapped.  lastly, i want you/your home to be praying for me as regards my entire life and my health because i have come to find out since my spiritual birth lately that wealth acquisition without god one's life is vanity upon vanity.  i await your reply. mrs rebecca hasan  private email: rebhas2006@list.ru","1"
"confidential  and  urgent","hello,  i am writing you this mail today on personal grounds and l implore you to get back to me in earnest. i am interested in doing business with your humble self, but before i proceed further, i want you to please note that this is not a sort of joke, i mean business.  i want to invest heavily in your country and other countries within your geographical zone as you may indicate as ideal. once you are interested in this proposed joint venture transaction, i will be giving you a breakdown; we will start relating with each.  as you may wish to know, i am the director of p.p.m.c (petroleum products marketing company); a subsidiary of nigerian national petroleum corporation,cc n.n.p.c. my office is in charge of selling crude oil to foreign companies/countries that come to lift or buy oil as well as registering and certifying each and every one of them before a single barrel is lifted.   as a result of the recent upsurge in the price of crude oil, i and some of my colleague make 30 cent on a barrel and for over the period of 2 months, we had realized us$50 m (fifty million us dollars). as civil servants getting this money out of my country (nigeria) for investment poses a problem, following the fact that government officials are prohibited from running a foreign account, and as such, i crave your indulgence to assist in this regard, if you wish to assist, kindly mail me back. so we could go in to business. please email me your response to my personal box:  (drgodianokocha@myway.com)   as the transaction progress, you stand the chance to negotiate what your cut will be from the us$50 m (fifty million us dollars).  i further assure you that this is a risk-free business, thank you for anticipated cooperation.   i shall be expecting your response.  i remain yours truly dr godian okocha","1"
"good day","from gabriel baki, cocody-riviera ii abidjan,cote d'ivoire good day  in order to transfer out (usd 45.000.000.00 million dollars) from our bank.  i have the courage to ask you to look for a reliable and honest person who  will be capable for this important business believing that you will never  let me down either now or in future.  i am, gabriel baki .the eastern district bank manager of one of bank here in  cote d ivoire. there is an account opened in this bank in 1980 and since  1990 nobody has operated on this account again. after going through some old  files in the records i discovered that if i do not remitt this money out  urgently it will be forfeited for nothing.  the owner of this account is mr. smith b. andreas, a foreigner, and the  manager of petro - technical support services, a chemical engineer by  profession and he died since 1990. no other person knows about this account  or any thing concerning it, the account has no other beneficiary and my  investigation proved to me as well that this company does not know nything  about this account and the amount involved is (usd 45000.000.00 million  dollars).  i want to transfer this money into a safe foreigners account abroad but i  don't know any foreigner, i am only contacting you as a foreigner because  this money can not be approved to a local bank here, but can only be  approved to any foreign account because the money is in us dollars and the  former owner of the account is mr. smith b. andreas is a foreigner too.  i know that this massage will come to you as a urprise as we don't know our  selves before, but be sure that it is real and a genuine business. i only  got your contact address from the computer with believe in god that you will  never let me down in this business you are the only person that i have  contacted in this business, so please reply urgently so that i will inform  you the next step to take urgently.  i want us to see face to face or sign a binding agreement to bind us  together so that you canrecieve this money into a foriegn account or any  account of your choice where the fund will be remmitted. and i will fly to  your country for withdrawal and sharing and other investments.  i am contacting you because of the need to involve a foreigner with foreign  account and foreign beneficiary. because the management is ready to approve  this payment to any foreigner who has correct information of this account,  which i will give to you later immediately, if you are able and with  capability to handle such amount in strict confidence and trust according to  my instructions and advice for our mutual benefit because this opportunity  will never come again in my life.  a need truthful person in this business because i don't want to make mistake  i need your strong assurance and trust. with my position now in the office i  can transfer this money to any foreigners reliable account which you can  provide with assurance that this money will be intact pending my physical  arrival in your country for sharing. i will destroy all documents of transaction immediately we recieve this  money leaving no trace to any place. you can also come to discuss with me  face to face after which i will make this remittance in your presence and  two of us will fly to your country at least two days ahead of the money  going into your account. i will apply for annual leave to get visa  immediately i hear from you that you are ready to act and receive this fund  in your account.  i will use my position and influence to effect legal approvals and onward  transfer of this money to your account with appropriate clearance forms of  the ministries and foreign exchange departments. at the conclusion of this business, you will be given 20% of the total  amount, 75% will be for me, while 5% will be for expenses both parties might  have incured during the process of transfering. i look forward to your earliest.  yours truly, gabriel  _________________________________________________________________ retrouvez tout en un clin d'oeil avec la barre d'outil msn search !  http://desktop.msn.fr/","1"
"dear one, i am(ms.maria sara akim)from refugee camp ,      get back is urgently needed","from:ms.maria sara akim. i am a liberia. but am in refugee camp. abidja cote d' ivoire email:maria_sakim@yahoo.fr                                  confidential dear one:  i am a girl of 19 years old my name is (ms.maria sara akim ).the only duther/child of (dr dickson akim gift),fromliberia. i am an orhpan being that i lost my parents a couple of years ago during the last war in liberia.and now i am here in abidjan cote d ivoire at the refugee camp again in my life due to the political uprising here in cote d'ivoire.  the death of my farther has exposing me to danger.  my late father was a serving director of the cocoa exporting board until his death .both my father and mother was killed during the last rebels war in my conutry liberia.but before there death my father (dr dickson akim gift),  revealed to me that he deposited the sum of ($12.5 million us dollars) in  a bank here in abidjan cote d'ivoire which he wrote on how he deposited the money on it he said it is for importation of cocoa processing machine and i will like to invest the money to your country.  the money was deposited by my late father name on which he did not declear any name as his foreign partner/beneficiary to the bank with this i want you to stand as his foreign partner/beneficiary, for the bank here to use your name to transfer the money out from abidjan cote d'ivoire due to the political war here.i want you to do me a favour to receive this funds to a safe account in  your country or any safer place as the foreign partner/beneficiary i have plans to do  investment in your country, like real estate houses and private school  or  importation of raw materials.  you will help me get a visa to your country for residence in order for us to continue invest the fund in a viable business venture and you will also get a school for me, so that i will finish my education there.if you are willing to assist me, please let me know immediately and provide your following information below:  _house/address........... _your telephone................ _state country.....................  upon your assistance out of the 100% of the money we will share 45%,45%,and 10% will be for any expencess all i need from your is honesty and you will promise me that you will not run away with my father's money.  i will send to you all the documentation that prove the source of  the fund  before the transfer. your earliest response to this letter will be appreciated.i require you to treat this letter with the utmost urgency.if you are not interested,please delete this letter so that i can scout for another competent partner to conclude this transaction.  thank's and best regards. ms.maria sara akim.      -------------------------------------------------------------------------------------------- nueva barra de herramientas de ozú. navega más facilmente por internet. ¡descargatela gratis! http://barra.ozu.es/ -------------------------------------------------------------------------------------------- correo enviado desde http://www.ozu.es","1"
"notification of bequest fund","from: walter smith (for trustees) principal partner (wed lake bell guernsey chambers) p o box 251, farnley house la charroterie st peter port, guernsey, gy 1 4lg tel: +44 703 1923768 fax: +44 870 9126745    notification of bequest.   dear sir,   on behalf of the trustees and executor of the estate of late mr. edwin gabriel, i once again try to notify you as my earlier letter were returned undelivered.  i hereby, attempted to reach you again by this same email address on the will but could not yet go through hence i decided to reach you by email probably if you could receive it this time.   may, i notify you that late mr. edwin gabriel made you a beneficiary to his will. hence, he left the sum of nine million one hundred thousand dollars (usd$9,100.000.00) to you in the codicil and last testament to his will.   this may sound strange and unbelievable to you, but it is real and true. being a widely raveled man, he must have been in contact with you in the past or simply you were nominated to him by one of his numerous friends abroad who wished you good.  mr. edwin gabriel until his death was a member of the helicopter society and the institute of electronic & electrical engineers. he was a very dedicated christian and he also loves muslim brothers who loved to give out. his great philanthropy earned him numerous awards during his lifetime. late mr. edwin gabriel died on the 16th day of february 2005 at the age of 90 years, and his will is now ready for execution.  according to him, this money is to support your christian activities and to help the poor and the needy, as i have made an arrangement with a diplomat, attached to my office, to help you deliver this fund directly at your doorstep, since transferring the fund through bank-to-bank transfer might demand for a lot of money which you have spent and almost gone bankrupt, yet, to no avail.    please if i reach you as i am hopeful, endeavor to get back to me as soon as possible to enable me conclude my job, as i hope to hear from you in no distant time.   yours in his service!   walter smith esq.  principal partner (wlbg chambers)","1"
"confiding in you","hello dear ,  i would like to apply through this medium for your co-operation to secure an opportunity to invest and do joint business with you in your country.  i have a substantial funds and diamonds i honorably intend to invest in your country into a very lucrative business venture of which you are to advise and execute the said venture over there for the mutual benefits of both of us.  your able co-operation is to become my business partner in your country and create ideas on how to invest and properly managed the funds and diamonds after the consignment which contains the funds and diamonds is moved direct to your custody with your able assistance.  meanwhile,on indication to your willingness to handle this project sincerely by protecting my interests in this proposal,i would furnish you with the full detailed procedure and the amount involve and nature of the deposited funds and diamonds.  then we will mutually agree on your percentage interest or share holding for helping me to secure the release of the deposited consignment which contains the funds and diamonds,and investing the money in your country under your proper management and care.  i shall be glad to reserve this respect and opportunity for you,if you so desire,but i do urge you to give this matter the immediate attention it deserves from you.  if this proposal is acceptable by you,please do not make undue advantage of the trust i bestow on you,and your urgent reply is highly needed today for more detailed information's.  looking forward to your positive response today and a mutual healthy business relationship with you.  best regards,and have a great day. sincerely yours,                              dehce13@yahoo.com mr.deniel  chea   				 --------------------------------- want to be your own boss? learn how on  yahoo! small business.","1"
"from mr. robin clark","from mr. robin clark  unity trust bank plc (london) third  floor/congress house, 23/28 great russell st,soho, london, wc1b 3ub united kingdom   request for urgent transaction relationship  dear,   first, i must solicit your strictest confidence in this transaction.  this is by virtue of its nature as being utterly confidential and 'top  secret'. i am sure and have confidence of your ability and reliability  to prosecute a transaction of this great magnitude involving a pending  transaction requiring maxiimum confidence.  iam a top official of the  unity trust bank plc here in united kingdom and an accounts supervisor  to dr allen smith who is now late since last three years ago without  any next of kin to his account, now i want to transfer this funds which  are presently trapped in the bank here. in order to commence this  business i solicit your assistance to enable me transfer into your  account the said trapped funds.  however, by virtue of my position as  civil servant and member of this bank, i cannot acquire this money in  my name. i have therefore, iam contacting you as a matter of trust in  order to transfer the sum of us$21,320,000.00(twenty one million, three  hundred and twenty thousand u.s dollars). hence iam writing you this  letter. i have agreed to share the money thus; 1. 20% for you the  account owner 2. 70% for me 3. 10% to be used in settling taxation and  all local and foreign expenses. it is from the 70% that i wish to  commence a joint business with you there in your country.  please, note  that this transaction is 100% safe and i hope to finish the transfer  latest seven (7) banking days from the date of the receipt of the  following informations: your full name and address, phone and fax  number, bank details and your status the above informations will enable  me write letters of claim and next of kin description respectively.  this way we will use your name to apply for payment and re-award the  beneficary in your name as the next of kin to the late beneficiary.  iam looking forward to doing this business with you and solicit your  confidentiality in this transation.  please acknowledge the receipt of  this letter using the above email address . i will send you detailed  information of this pending project when i have heard from you.  yours  faithfully,  mr robin hans clark","1"
